CustomerID,Gender,Age,Married,Number of Dependents,Zip Code,Number of Referrals,Tenure in Months,Offer,Phone Service,Internet Service,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Customer Status,Churn Category,Churn Reason
5567-GZKQY,Male,58,No,0,93257,0,58,Offer B,Yes,No,Two Year,No,Credit Card,20.3,2828.0,0.0,Stayed,,
5567-WSELE,Male,70,Yes,0,94801,1,3,Offer E,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.6,376.48,0.0,Churned,Competitor,Competitor had better devices
5568-DMXZS,Female,36,No,0,92124,0,8,Offer E,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,65.45,853.4100000000001,0.0,Stayed,,
5569-IDSEY,Male,52,Yes,0,95694,8,71,Offer A,Yes,Yes,One Year,Yes,Bank Withdrawal,105.7,9538.96,0.0,Stayed,,
5569-KGJHX,Female,63,Yes,0,91303,1,9,Offer E,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.35,932.54,0.0,Churned,Dissatisfaction,Service dissatisfaction
5569-OUICF,Female,67,Yes,0,92109,1,28,Offer C,Yes,Yes,Month-to-Month,Yes,Credit Card,101.3,3272.24,0.0,Churned,Competitor,Competitor made better offer
5570-PTWEH,Female,33,Yes,0,92024,1,3,None,Yes,Yes,Month-to-Month,Yes,Credit Card,75.15,261.81,0.0,Churned,Attitude,Attitude of support person
5572-ZDXHY,Female,25,No,0,95409,0,22,None,Yes,Yes,Month-to-Month,Yes,Mailed Check,84.3,2495.19,0.0,Churned,Competitor,Competitor had better devices
5574-NXZIU,Male,36,No,0,93440,0,63,None,Yes,Yes,Two Year,No,Credit Card,-10.0,7877.57,0.0,Stayed,,
5575-GNVDE,Male,46,No,0,90002,0,34,None,Yes,Yes,One Year,No,Mailed Check,56.95,2470.56,0.0,Stayed,,
5575-TPIZQ,Male,21,No,0,93427,0,46,Offer B,Yes,Yes,Month-to-Month,Yes,Credit Card,89.15,5982.05,0.0,Stayed,,
5577-OTWWW,Female,54,No,0,95120,0,15,Offer D,Yes,No,Month-to-Month,No,Bank Withdrawal,19.75,894.9000000000001,0.0,Churned,Other,Moved
5578-NKCXI,Female,20,Yes,2,90280,9,58,None,Yes,Yes,One Year,No,Credit Card,99.25,8111.549999999999,0.0,Stayed,,
5583-EJXRD,Male,19,Yes,2,92127,1,44,None,No,Yes,Two Year,Yes,Credit Card,54.05,2375.2,47.45,Stayed,,
5583-SXDAG,Male,41,Yes,0,91803,1,1,Offer E,Yes,Yes,Month-to-Month,No,Bank Withdrawal,70.0,99.15,0.0,Churned,Other,Don't know
5590-BYNII,Male,51,No,0,95524,0,22,None,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.75,2885.46,0.0,Churned,Other,Don't know
5590-YRFJT,Female,44,Yes,0,93437,1,20,None,No,Yes,Month-to-Month,Yes,Bank Withdrawal,24.45,482.8,0.0,Churned,Other,Don't know
5590-ZSKRV,Female,62,Yes,1,90249,1,8,Offer E,Yes,Yes,Month-to-Month,No,Credit Card,54.65,792.49,0.0,Stayed,,
5593-SUAOO,Female,60,Yes,3,95415,6,24,None,Yes,Yes,One Year,No,Bank Withdrawal,83.15,3027.85,0.0,Stayed,,
5597-GLBUC,Female,48,No,0,93675,0,1,Offer E,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.45,108.42,0.0,Churned,Price,Lack of affordable download/upload speed
5598-IKHQQ,Female,39,No,0,95554,0,72,Offer A,Yes,No,Two Year,No,Credit Card,25.45,2352.45,0.0,Stayed,,
5599-HVLTW,Female,73,No,0,94609,0,14,None,Yes,Yes,Two Year,Yes,Bank Withdrawal,80.35,1160.86,32.71,Stayed,,
5600-KTXFM,Male,48,Yes,2,93004,6,2,Offer E,Yes,Yes,Month-to-Month,No,Credit Card,69.95,202.10000000000002,0.0,Joined,,
5600-PDUJF,Male,60,No,0,90047,0,6,None,Yes,Yes,Month-to-Month,Yes,Credit Card,49.5,473.26,0.0,Stayed,,
5602-BVFMK,Female,58,No,0,93526,0,12,None,Yes,No,One Year,No,Credit Card,19.3,730.11,0.0,Stayed,,
5605-IYGFG,Female,61,No,0,92276,0,7,None,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,69.85,707.6700000000001,0.0,Stayed,,
5605-XNWEN,Male,77,Yes,0,90640,0,72,None,Yes,No,Two Year,Yes,Bank Withdrawal,25.0,3889.83,28.93,Stayed,,
5606-AMZBO,Female,23,Yes,0,93560,4,10,None,Yes,Yes,Month-to-Month,Yes,Credit Card,78.15,1145.45,0.0,Stayed,,
5609-CEBID,Female,77,No,0,92544,0,20,None,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.1,2837.0,0.0,Churned,Competitor,Competitor had better devices
5609-IMCGG,Female,44,No,0,94585,0,15,Offer D,Yes,Yes,Month-to-Month,Yes,Credit Card,84.35,1395.95,0.0,Stayed,,
5614-DNZCE,Female,56,No,0,95257,0,58,None,Yes,Yes,Two Year,Yes,Credit Card,64.9,5504.71,0.0,Stayed,,
5616-PRTNT,Male,30,No,3,92239,0,20,None,Yes,No,Month-to-Month,Yes,Bank Withdrawal,19.4,830.1,0.0,Churned,Attitude,Attitude of support person
5619-PTMIK,Female,25,Yes,0,91945,1,46,Offer B,Yes,Yes,Month-to-Month,No,Bank Withdrawal,53.1,4517.84,0.0,Stayed,,
5619-XZZKR,Male,47,No,0,93454,0,4,None,Yes,No,One Year,No,Credit Card,19.95,95.64,0.0,Stayed,,
5622-UEJFI,Female,53,Yes,1,95430,9,35,None,Yes,No,Two Year,Yes,Credit Card,25.4,2096.05,0.0,Stayed,,
5624-BQSSA,Female,19,No,0,95065,0,1,None,Yes,No,Month-to-Month,No,Credit Card,20.95,61.42999999999999,0.0,Churned,Price,Long distance charges
5624-RYAMH,Female,43,No,0,95610,0,9,None,Yes,No,Month-to-Month,Yes,Bank Withdrawal,19.5,601.31,0.0,Stayed,,
5626-MGTUK,Female,50,No,0,91311,0,20,None,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.1,2403.85,15.43,Stayed,,
5627-TVBPP,Female,44,No,1,92315,0,35,None,Yes,No,One Year,Yes,Credit Card,20.1,1537.7,0.0,Stayed,,
5628-FCGYG,Male,46,No,0,92509,0,21,None,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.1,2767.5,0.0,Stayed,,
5628-RKIFK,Female,76,No,0,92316,0,49,None,Yes,Yes,One Year,No,Credit Card,101.55,6287.5599999999995,0.0,Stayed,,
5630-AHZIL,Female,51,No,3,90245,0,3,Offer E,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,64.5,356.05,0.0,Joined,,
5630-IXDXV,Female,51,No,0,93654,0,47,Offer B,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,106.35,5532.4800000000005,0.0,Stayed,,
5639-NTUPK,Male,28,No,1,94598,0,13,Offer D,Yes,Yes,Month-to-Month,Yes,Credit Card,52.1,919.86,0.0,Stayed,,
5640-CAXOA,Female,23,No,0,93602,0,30,None,No,Yes,One Year,Yes,Credit Card,40.35,1187.05,0.0,Stayed,,
5641-DMBFJ,Female,29,Yes,0,95962,1,58,None,Yes,Yes,Two Year,Yes,Bank Withdrawal,84.3,6730.0599999999995,0.0,Stayed,,
5642-MHDQT,Female,60,Yes,0,93250,6,53,Offer B,Yes,No,One Year,Yes,Bank Withdrawal,19.85,1641.0,14.67,Stayed,,
5644-PDMZC,Female,69,No,0,93215,0,2,None,Yes,Yes,Month-to-Month,No,Bank Withdrawal,89.5,256.44,0.0,Churned,Attitude,Attitude of support person
5647-FXOTP,Female,71,Yes,0,92070,1,60,Offer B,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.9,8713.85,0.0,Stayed,,
5647-URDKA,Male,27,Yes,1,96101,8,8,None,Yes,No,Two Year,No,Credit Card,19.7,222.81,0.0,Stayed,,
5649-ANRML,Male,76,No,0,95930,0,2,Offer E,Yes,Yes,Month-to-Month,Yes,Credit Card,95.1,206.17000000000002,0.0,Churned,Dissatisfaction,Poor expertise of online support
5649-RXQTV,Male,34,No,0,95511,0,51,Offer B,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.0,7196.98,0.0,Stayed,,
5649-TJHOV,Male,68,Yes,0,95017,1,27,Offer C,No,Yes,Month-to-Month,No,Bank Withdrawal,36.5,1062.0,0.0,Churned,Dissatisfaction,Product dissatisfaction
5649-VUKMC,Female,61,No,0,92126,0,12,None,Yes,Yes,One Year,No,Mailed Check,95.5,1532.8700000000001,0.0,Churned,Competitor,Competitor made better offer
5650-VDUDS,Female,48,No,0,93238,0,4,Offer E,No,Yes,Month-to-Month,Yes,Mailed Check,24.25,96.05,0.0,Churned,Competitor,Competitor made better offer
5650-YLIBA,Male,60,No,0,95453,0,31,None,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,81.15,3944.1000000000004,0.0,Stayed,,
5651-CPDND,Male,45,No,0,94578,0,10,Offer D,Yes,Yes,Month-to-Month,No,Credit Card,46.0,627.2,0.0,Stayed,,
5651-CRHKQ,Female,53,Yes,0,92139,3,41,None,Yes,Yes,One Year,Yes,Bank Withdrawal,86.2,3881.48,0.0,Stayed,,
5651-WYIPH,Female,69,No,0,95688,0,18,None,Yes,Yes,One Year,Yes,Credit Card,49.85,1606.0900000000001,0.0,Stayed,,
5651-YLPRD,Female,45,Yes,3,94526,7,32,None,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,86.1,3706.87,0.0,Stayed,,
5652-MSDEY,Female,37,No,0,95685,0,10,None,Yes,Yes,Month-to-Month,Yes,Mailed Check,75.75,1175.8,0.0,Stayed,,
5655-JSMZM,Male,66,No,0,93210,0,49,Offer B,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96.2,6303.89,0.0,Churned,Attitude,Attitude of support person
5656-JAMLX,Male,29,No,0,94904,0,62,None,Yes,No,Two Year,No,Bank Withdrawal,19.85,2132.19,0.0,Stayed,,
5656-MJEFC,Male,48,Yes,0,92392,10,42,Offer B,No,Yes,Two Year,No,Credit Card,48.15,2032.3,0.0,Stayed,,
5663-QBGIS,Male,65,Yes,0,91011,0,72,None,Yes,Yes,Two Year,No,Bank Withdrawal,98.35,10141.32,0.0,Stayed,,
5666-CYCYZ,Female,21,No,0,90640,0,24,None,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.55,2693.0299999999997,0.0,Stayed,,
5666-MBJPT,Male,22,No,0,93304,0,65,Offer B,Yes,No,Two Year,Yes,Bank Withdrawal,25.1,3052.95,0.0,Stayed,,
5668-MEISB,Female,57,Yes,1,91745,1,72,None,Yes,Yes,Two Year,No,Credit Card,106.1,8118.92,0.0,Stayed,,
5669-SRAIP,Female,55,No,0,94939,0,5,Offer E,No,Yes,Month-to-Month,No,Bank Withdrawal,39.5,210.75,39.27,Churned,Competitor,Competitor offered higher download speeds
5671-RQRLP,Female,72,Yes,0,93625,4,70,Offer A,Yes,Yes,Two Year,Yes,Credit Card,75.65,6592.299999999999,25.67,Stayed,,
5671-UUNXD,Female,79,Yes,0,94946,1,50,None,Yes,Yes,One Year,Yes,Bank Withdrawal,100.65,7018.75,0.0,Stayed,,
5673-FSSMF,Female,19,No,0,95315,0,1,Offer E,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,60.15,113.63,0.0,Churned,Attitude,Attitude of support person
5673-TIYIB,Male,34,No,0,90502,0,2,Offer E,No,Yes,Month-to-Month,Yes,Credit Card,40.4,77.15,0.0,Churned,Other,Don't know
5676-CFLYY,Male,30,Yes,0,93601,4,71,Offer A,Yes,Yes,Two Year,Yes,Credit Card,73.35,6307.54,0.0,Stayed,,
5678-VFNEQ,Female,19,Yes,0,95677,8,71,Offer A,Yes,Yes,One Year,Yes,Credit Card,104.1,7723.94,0.0,Stayed,,
5680-LQOGP,Female,21,No,0,95735,0,68,Offer A,Yes,Yes,Two Year,Yes,Credit Card,82.45,6747.08,0.0,Stayed,,
5681-LLOEI,Male,59,Yes,1,91316,11,43,None,Yes,Yes,One Year,Yes,Credit Card,-2.0,5829.26,25.49,Stayed,,
5684-FJVYR,Female,41,Yes,0,93532,9,72,Offer A,Yes,Yes,Two Year,Yes,Bank Withdrawal,90.35,7254.599999999999,0.0,Stayed,,
5685-IIXLY,Female,54,Yes,0,94945,1,5,None,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,83.6,439.2,24.44,Churned,Competitor,Competitor offered higher download speeds
5686-CMAWK,Male,41,No,0,92131,0,17,None,Yes,Yes,One Year,No,Bank Withdrawal,86.75,2255.32,0.0,Stayed,,
5687-DKDTV,Female,35,No,0,90706,0,4,None,Yes,No,Month-to-Month,No,Credit Card,20.35,228.14,0.0,Churned,Attitude,Attitude of support person
5688-KZTSN,Male,59,Yes,3,92121,1,15,None,Yes,No,Month-to-Month,Yes,Bank Withdrawal,20.0,755.1500000000001,0.0,Churned,Competitor,Competitor made better offer
5692-FPTAH,Female,32,No,0,95659,0,1,None,Yes,Yes,Month-to-Month,Yes,Credit Card,45.4,83.71000000000001,0.0,Churned,Dissatisfaction,Network reliability
5692-ICXLW,Male,75,No,0,92027,0,31,None,Yes,Yes,Two Year,Yes,Bank Withdrawal,90.7,4393.16,0.0,Stayed,,
5693-PIPCS,Male,29,No,0,91950,0,41,Offer B,Yes,Yes,Two Year,Yes,Credit Card,99.65,5107.59,0.0,Stayed,,
5696-CEIQJ,Male,31,Yes,3,92504,4,67,Offer A,Yes,Yes,Two Year,No,Bank Withdrawal,103.15,7783.92,0.0,Stayed,,
5696-EXCYS,Male,50,No,0,95639,0,17,Offer D,Yes,No,Two Year,No,Credit Card,19.45,1037.83,0.0,Stayed,,
5696-JVVQY,Female,56,Yes,3,95616,1,48,Offer B,Yes,Yes,Two Year,Yes,Credit Card,70.1,3482.0,0.0,Stayed,,
5696-QURRL,Male,31,No,0,95386,0,1,None,Yes,Yes,Month-to-Month,Yes,Credit Card,-5.0,128.89,0.0,Churned,Dissatisfaction,Network reliability
5697-GOMBF,Female,75,Yes,3,92036,3,28,None,No,Yes,One Year,Yes,Bank Withdrawal,35.9,1013.65,0.0,Stayed,,
5698-BQJOH,Female,41,No,2,90211,0,9,None,Yes,Yes,Month-to-Month,No,Bank Withdrawal,94.4,1102.1399999999999,0.0,Churned,Price,Price too high
5699-BNCAS,Male,79,No,0,92082,0,71,Offer A,Yes,No,Two Year,Yes,Credit Card,24.65,2104.0,0.0,Stayed,,
5701-GUXDC,Female,24,Yes,0,92243,4,26,None,No,Yes,One Year,No,Credit Card,35.4,978.6,0.0,Stayed,,
5701-SVCWR,Female,45,No,1,92677,0,1,Offer E,Yes,No,Month-to-Month,No,Credit Card,24.0,56.95,0.0,Joined,,
5701-YVSVF,Female,68,Yes,0,92028,9,11,Offer D,Yes,Yes,One Year,Yes,Bank Withdrawal,82.9,1200.6999999999998,0.0,Stayed,,
5701-ZIKJE,Male,28,No,0,95569,0,13,Offer D,Yes,Yes,Month-to-Month,Yes,Credit Card,50.55,1052.1,0.0,Stayed,,
5702-KVQRD,Male,34,Yes,0,96133,2,71,Offer A,Yes,Yes,Two Year,Yes,Bank Withdrawal,82.55,7835.5599999999995,0.0,Stayed,,
5702-SKUOB,Female,34,Yes,0,93722,1,4,None,Yes,No,Month-to-Month,No,Credit Card,19.6,210.01,0.0,Stayed,,
5707-ORNDZ,Male,79,No,0,95993,0,9,Offer E,Yes,Yes,Month-to-Month,No,Bank Withdrawal,54.55,516.1,0.0,Churned,Dissatisfaction,Network reliability
5707-ZMDJP,Male,61,Yes,2,90650,3,53,None,Yes,Yes,Two Year,Yes,Credit Card,69.7,5409.17,0.0,Stayed,,
5708-EVONK,Female,37,Yes,0,96016,1,58,None,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.4,5647.3,0.0,Churned,Other,Don't know
5709-LVOEQ,Female,40,Yes,0,94401,8,10,None,Yes,Yes,Two Year,No,Mailed Check,80.85,1119.4,0.0,Stayed,,
5712-AHQNN,Female,36,No,0,90601,0,43,None,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,91.65,5095.75,0.0,Stayed,,
5712-PTIWW,Male,46,No,0,96056,0,2,Offer E,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,79.85,184.73,0.0,Churned,Dissatisfaction,Service dissatisfaction
5712-VBOXD,Female,53,No,0,93108,0,4,Offer E,Yes,No,Month-to-Month,Yes,Credit Card,20.15,73.65,0.0,Stayed,,
5716-EZXZN,Female,56,Yes,0,90743,5,65,None,Yes,Yes,Two Year,Yes,Credit Card,99.05,7274.7,0.0,Stayed,,
5716-LIBJC,Female,29,No,2,95388,0,13,Offer D,Yes,Yes,One Year,Yes,Credit Card,104.15,1454.9699999999998,2.76,Stayed,,
5724-BIDBU,Male,29,Yes,0,95946,3,49,None,Yes,Yes,One Year,Yes,Bank Withdrawal,55.35,4701.26,0.0,Stayed,,
5726-CVNYA,Female,44,Yes,0,93615,8,8,Offer E,Yes,No,Two Year,Yes,Credit Card,19.85,283.32,0.0,Stayed,,
5727-MYATE,Male,64,Yes,2,91405,1,72,Offer A,Yes,Yes,Two Year,Yes,Credit Card,90.8,7882.96,0.0,Stayed,,
5729-KLZAR,Female,22,Yes,0,95817,1,4,Offer E,Yes,Yes,Month-to-Month,No,Bank Withdrawal,80.85,519.87,0.0,Churned,Competitor,Competitor had better devices
5730-DBDSI,Male,50,No,0,93529,0,66,Offer A,Yes,No,Two Year,No,Bank Withdrawal,19.7,4259.44,0.0,Stayed,,
5730-RIITO,Female,73,No,0,95988,0,43,None,No,Yes,Two Year,Yes,Credit Card,33.45,1540.25,0.0,Stayed,,
5732-IKGQH,Male,79,Yes,0,93012,5,52,None,Yes,Yes,One Year,Yes,Bank Withdrawal,104.45,7509.25,0.0,Stayed,,
5734-EJKXG,Female,25,No,0,95944,0,61,Offer B,Yes,Yes,One Year,Yes,Bank Withdrawal,118.6,9731.279999999999,0.0,Stayed,,
5736-YEJAX,Male,23,No,0,92543,0,69,Offer A,Yes,Yes,Two Year,Yes,Credit Card,79.45,7407.6,0.0,Stayed,,
5740-YHGTW,Male,62,Yes,3,90041,8,70,None,Yes,Yes,Month-to-Month,Yes,Credit Card,97.55,8935.65,0.0,Stayed,,
5743-KHMNA,Male,43,No,0,94705,0,71,None,Yes,No,Two Year,No,Bank Withdrawal,25.55,4672.78,0.0,Stayed,,
5747-PMBSQ,Male,72,Yes,0,92126,1,10,None,Yes,Yes,Month-to-Month,Yes,Credit Card,92.5,1145.3,0.0,Churned,Competitor,Competitor made better offer
5748-RNCJT,Male,58,No,0,95820,0,69,Offer A,Yes,Yes,Two Year,Yes,Bank Withdrawal,106.5,9203.52,0.0,Churned,Competitor,Competitor offered higher download speeds
5751-USDBL,Male,37,Yes,1,95728,1,46,None,Yes,Yes,Two Year,No,Mailed Check,81.0,5960.049999999999,0.0,Stayed,,
5753-QQWPW,Female,57,No,0,92656,0,28,Offer C,Yes,Yes,One Year,Yes,Bank Withdrawal,59.9,1971.66,0.0,Stayed,,
5756-JYOJT,Female,55,No,0,92706,0,11,None,Yes,Yes,One Year,No,Credit Card,64.9,752.25,0.0,Stayed,,
5756-OZRIO,Male,73,Yes,0,92504,9,61,None,Yes,Yes,One Year,No,Bank Withdrawal,64.05,5991.24,0.0,Stayed,,
5759-RCVCB,Female,20,No,0,92869,0,3,Offer E,No,Yes,Month-to-Month,No,Credit Card,35.2,108.95,0.0,Churned,Competitor,Competitor had better devices
5760-FXFVO,Male,55,No,0,95668,0,6,Offer E,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,78.95,672.0699999999999,0.0,Stayed,,
5760-IFJOZ,Male,57,No,0,93261,0,3,None,Yes,Yes,Month-to-Month,No,Mailed Check,107.95,456.1,0.0,Joined,,
5760-WRAHC,Female,78,No,0,92336,0,22,Offer D,Yes,Yes,One Year,Yes,Mailed Check,69.75,2644.96,0.0,Stayed,,
5762-TJXGK,Female,40,No,0,95692,0,52,Offer B,No,Yes,Two Year,Yes,Bank Withdrawal,58.75,3038.55,0.0,Stayed,,
5766-FTRTS,Male,35,Yes,0,90245,8,72,Offer A,Yes,Yes,Two Year,No,Credit Card,84.45,8557.42,0.0,Stayed,,
5766-XQXMQ,Female,45,No,0,95970,0,29,None,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,68.85,2000.08,0.0,Churned,Competitor,Competitor made better offer
5766-ZJYBB,Male,52,No,0,94005,0,1,None,Yes,No,Month-to-Month,No,Mailed Check,-8.0,22.54,0.0,Churned,Dissatisfaction,Service dissatisfaction
5774-QPLTF,Male,40,Yes,2,95317,9,50,None,Yes,No,One Year,Yes,Credit Card,20.35,2287.95,0.0,Stayed,,
5774-XZTQC,Female,30,Yes,1,90715,3,7,Offer E,Yes,No,Month-to-Month,No,Credit Card,20.45,191.63,0.0,Stayed,,
5777-KJIRB,Female,61,No,0,95736,0,40,None,Yes,Yes,One Year,Yes,Credit Card,50.25,2954.75,0.0,Stayed,,
5777-ZPQNC,Female,35,No,0,91724,0,12,Offer D,Yes,No,One Year,No,Bank Withdrawal,20.15,580.74,0.0,Stayed,,
5778-BVOFB,Female,33,No,0,92027,0,9,Offer E,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,59.5,882.76,0.0,Stayed,,
5780-INQIK,Female,52,No,0,94401,0,8,None,Yes,Yes,Month-to-Month,No,Bank Withdrawal,49.4,575.45,0.0,Stayed,,
5781-BKHOP,Female,48,Yes,0,94801,10,72,Offer A,Yes,Yes,Two Year,No,Bank Withdrawal,100.65,10335.01,0.0,Stayed,,
5781-RFZRP,Male,34,Yes,0,92694,7,71,None,Yes,Yes,Two Year,No,Credit Card,73.5,7799.4400000000005,0.0,Stayed,,
5787-KXGIY,Male,54,Yes,0,94303,3,72,None,Yes,No,Two Year,No,Credit Card,19.3,1492.72,0.0,Stayed,,
5788-YPOEG,Female,41,Yes,2,93953,9,34,Offer C,Yes,Yes,Two Year,No,Credit Card,84.75,3148.5099999999998,0.0,Stayed,,
5789-LDFXO,Male,60,No,0,92309,0,24,Offer C,Yes,No,One Year,No,Bank Withdrawal,24.6,1728.5700000000002,0.0,Stayed,,
5791-KAJFD,Female,58,Yes,0,92662,2,56,None,Yes,Yes,One Year,Yes,Bank Withdrawal,68.75,6208.16,0.0,Stayed,,
5792-JALQC,Female,78,No,0,94901,0,52,Offer B,Yes,Yes,Two Year,No,Bank Withdrawal,59.85,4871.25,19.16,Stayed,,
5793-YOLJN,Female,53,Yes,3,92368,8,55,Offer B,Yes,No,Two Year,No,Credit Card,21.0,3328.3500000000004,0.0,Stayed,,
5795-BKOYE,Female,47,Yes,1,95837,5,69,Offer A,Yes,Yes,One Year,No,Bank Withdrawal,59.1,5133.82,0.0,Stayed,,
5795-KTGUD,Female,61,Yes,0,95640,2,68,Offer A,Yes,Yes,Two Year,Yes,Bank Withdrawal,110.8,10729.2,0.0,Stayed,,
5797-APWZC,Female,41,No,0,94105,0,1,Offer E,Yes,Yes,Month-to-Month,No,Bank Withdrawal,90.6,122.28,0.0,Churned,Competitor,Competitor offered higher download speeds
5799-JRCZO,Female,48,No,1,95960,0,63,None,Yes,No,Two Year,No,Credit Card,19.5,2747.26,0.0,Stayed,,
5802-ADBRC,Female,57,Yes,0,92675,7,50,Offer B,Yes,Yes,One Year,Yes,Mailed Check,104.4,6272.4,0.0,Stayed,,
5803-NQJZO,Male,46,Yes,0,93305,1,72,None,Yes,Yes,Two Year,Yes,Bank Withdrawal,67.8,5922.09,0.0,Stayed,,
5804-HYIEZ,Male,40,Yes,1,92283,1,70,Offer A,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,106.05,10373.65,0.0,Stayed,,
5804-JMYIO,Female,40,Yes,3,95232,6,39,Offer C,Yes,No,Two Year,No,Credit Card,19.75,1378.44,0.0,Stayed,,
5804-LEPIM,Female,74,No,0,92122,0,2,Offer E,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,70.35,165.39000000000001,0.0,Churned,Other,Don't know
5808-TOTXO,Female,37,No,2,94605,0,3,None,Yes,No,One Year,Yes,Credit Card,20.55,91.21000000000001,0.0,Joined,,
5811-IWXYM,Female,20,Yes,1,94558,1,52,Offer B,Yes,Yes,One Year,No,Bank Withdrawal,101.25,7630.18,0.0,Stayed,,
5813-UECBU,Male,78,No,0,95526,0,33,None,Yes,Yes,Month-to-Month,Yes,Credit Card,83.85,3987.79,0.0,Churned,Competitor,Competitor made better offer
5815-HGGHV,Male,45,Yes,0,95493,3,20,Offer D,Yes,Yes,One Year,Yes,Credit Card,64.15,2050.05,0.0,Stayed,,
5816-JMLGY,Female,28,Yes,0,96080,4,70,None,Yes,Yes,Two Year,Yes,Bank Withdrawal,-4.0,8502.45,0.0,Stayed,,
5816-QVHRX,Female,26,No,0,94579,0,37,None,Yes,Yes,Month-to-Month,No,Credit Card,100.3,5208.62,0.0,Stayed,,
5816-SCGFC,Female,73,No,0,92835,0,7,None,Yes,Yes,Two Year,Yes,Credit Card,51.3,496.42,0.0,Stayed,,
5820-PTRYM,Female,75,Yes,0,91913,1,56,None,Yes,Yes,One Year,Yes,Credit Card,68.45,5515.92,0.0,Stayed,,
5821-MMEIL,Female,43,Yes,0,92364,6,57,None,Yes,No,Two Year,No,Bank Withdrawal,19.9,3672.62,0.0,Stayed,,
5825-XJOCM,Male,39,No,3,96034,0,48,None,Yes,Yes,One Year,Yes,Bank Withdrawal,64.4,4294.87,0.0,Stayed,,
5827-MWCZK,Male,39,Yes,3,95415,4,56,Offer B,Yes,Yes,Month-to-Month,Yes,Credit Card,96.95,6749.32,0.0,Stayed,,
5828-AVIPD,Male,29,Yes,0,96126,1,19,None,Yes,Yes,One Year,Yes,Bank Withdrawal,100.95,1988.22,0.0,Churned,Dissatisfaction,Poor expertise of online support
5828-DWPIL,Male,68,Yes,0,94550,4,62,None,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.1,5913.42,0.0,Stayed,,
5829-NVSQN,Female,38,Yes,0,93926,3,23,None,Yes,Yes,One Year,Yes,Bank Withdrawal,68.75,2411.42,0.0,Stayed,,
5832-EXGTT,Male,28,Yes,3,91501,9,29,None,Yes,Yes,Month-to-Month,Yes,Credit Card,60.2,1875.0400000000002,0.0,Stayed,,
5832-TRLPB,Male,30,No,0,95035,0,29,None,Yes,Yes,One Year,Yes,Bank Withdrawal,75.35,2350.9100000000003,2.24,Stayed,,
5832-XKAES,Male,56,No,0,96126,0,2,Offer E,Yes,Yes,Month-to-Month,Yes,Credit Card,69.8,210.14,0.0,Churned,Other,Don't know
5834-ASPWA,Male,55,No,0,92117,0,1,None,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,75.45,87.03,0.0,Churned,Competitor,Competitor made better offer
5835-BEQEU,Male,44,No,0,92027,0,3,None,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,76.95,353.54,0.0,Churned,Competitor,Competitor made better offer
5837-LXSDN,Female,63,Yes,3,94508,1,21,None,Yes,Yes,One Year,Yes,Credit Card,58.85,1965.5700000000002,0.0,Stayed,,
5839-SUYVZ,Male,21,No,0,92868,0,16,None,Yes,Yes,Month-to-Month,Yes,Credit Card,74.55,1783.62,0.0,Stayed,,
5840-NVDCG,Female,32,Yes,1,91331,10,16,None,Yes,Yes,Two Year,No,Bank Withdrawal,68.25,1436.77,0.0,Stayed,,
5842-POCOP,Female,37,Yes,0,93554,1,5,None,Yes,Yes,Month-to-Month,Yes,Mailed Check,88.9,662.0,0.0,Churned,Competitor,Competitor offered higher download speeds
5843-TTHGI,Female,30,No,0,94086,0,18,None,Yes,Yes,Month-to-Month,Yes,Credit Card,50.0,1254.64,0.0,Stayed,,
